   1000     -5.5        0.019195    0.002566    0.010881    0.019037   0.002408   0.010722   0.019328   0.002703   0.011016   1.187791    1.187461    1.190566    1.323860    0.418055    0.412885    0.414608    0.476617    0.413752    0.434707    1.178549    0.023766   0.674090    0.027037   0.027031     0.027047      0          0          0
   1000     -5.45       0.020502    0.002738    0.011620    0.020329   0.002565   0.011447   0.020656   0.002896   0.011776   1.251185    1.250699    1.253427    1.393084    0.456587    0.451827    0.453413    0.520072    0.455540    0.477051    1.240834    0.025736   0.738989    0.028848   0.028842     0.028860      0          0          0
   1000     -5.4        0.021842    0.002919    0.012381    0.021649   0.002726   0.012187   0.022019   0.003101   0.012560   1.318806    1.317761    1.320200    1.465457    0.498460    0.493872    0.495401    0.567035    0.500515    0.522688    1.307184    0.027772   0.808006    0.030698   0.030692     0.030712      0          0          0
   1000     -5.35       0.023209    0.003104    0.013157    0.022996   0.002892   0.012944   0.023410   0.003311   0.013360   1.391348    1.389713    1.391809    1.542326    0.543839    0.539122    0.540694    0.617496    0.548568    0.571544    1.378586    0.029865   0.880688    0.032590   0.032583     0.032605      0          0          0
   1000     -5.3        0.024601    0.003289    0.013945    0.024373   0.003062   0.013718   0.024828   0.003522   0.014175   1.469824    1.468160    1.469497    1.625248    0.592991    0.587772    0.589512    0.671576    0.599697    0.623656    1.456259    0.032011   0.956650    0.034529   0.034521     0.034546      0          0          0
   1000     -5.25       0.026026    0.003480    0.014753    0.025784   0.003239   0.014512   0.026286   0.003747   0.015017   1.555977    1.554639    1.554685    1.715131    0.646356    0.640187    0.642243    0.729460    0.653906    0.679091    1.541635    0.034210   1.035878    0.036526   0.036518     0.036546      0          0          0
   1000     -5.2        0.027505    0.003682    0.015593    0.027245   0.003423   0.015334   0.027797   0.003981   0.015889   1.651577    1.651507    1.649865    1.815416    0.703268    0.695559    0.698129    0.791002    0.710682    0.737456    1.637521    0.036421   1.116534    0.038592   0.038583     0.038614      0          0          0
   1000     -5.15       0.029057    0.003903    0.016480    0.028771   0.003619   0.016195   0.029382   0.004236   0.016809   1.759031    1.758119    1.755753    1.927029    0.763595    0.753883    0.757120    0.855707    0.769593    0.798297    1.744020    0.038688   1.200358    0.040761   0.040752     0.040786      0          0          0
   1000     -5.1        0.030689    0.004135    0.017412    0.030381   0.003829   0.017105   0.031066   0.004522   0.017794   1.879108    1.878178    1.874075    2.051740    0.827601    0.815311    0.819408    0.924145    0.830927    0.861999    1.863128    0.041010   1.286395    0.043057   0.043047     0.043085      0          0          0
   1000     -5.05       0.032427    0.004385    0.018406    0.032095   0.004057   0.018076   0.032868   0.004838   0.018853   2.013609    2.013703    2.006626    2.191822    0.895400    0.879934    0.885089    0.996413    0.894634    0.928560    1.996797    0.043402   1.374437    0.045513   0.045502     0.045545      0          0          0
   1000     -5.         0.034304    0.004663    0.019484    0.033941   0.004304   0.019122   0.034804   0.005177   0.019990   2.164957    2.165949    2.155499    2.349901    0.966855    0.947628    0.954037    1.072280    0.960376    0.997677    2.147026    0.045887   1.464896    0.048167   0.048155     0.048203      0.000026   0.000231   0.001331
